src_port,dst_port,ip_version,protocol,duration,packet_count,total_bytes,avg_packet_size,packets_per_sec,syn_count,ack_count,fin_count,rst_count,label
8888,13308,4,TCP,0.005,2,120,60.0,395.06,1,1,0,1,1
554,13309,4,TCP,0.005,2,120,60.0,396.91,1,1,0,1,1
111,13310,4,TCP,0.005,2,120,60.0,396.85,1,1,0,1,1
23,13311,4,TCP,0.002,2,120,60.0,1294.94,1,1,0,1,1
1077,13312,4,TCP,0.001,2,120,60.0,1376.31,1,1,0,1,1
5002,13313,4,TCP,0.001,2,120,60.0,1411.75,1,1,0,1,1
6112,13314,4,TCP,0.002,2,120,60.0,1248.86,1,1,0,1,1
9502,13315,4,TCP,0.002,2,120,60.0,1182.66,1,1,0,1,1
2383,13316,4,TCP,0.002,2,120,60.0,1200.26,1,1,0,1,1
1038,13317,4,TCP,0.002,2,120,60.0,1292.15,1,1,0,1,1
8222,13318,4,TCP,0.002,2,120,60.0,1304.6,1,1,0,1,1
4006,13319,4,TCP,0.002,2,120,60.0,1147.08,1,1,0,1,1
1244,13320,4,TCP,0.002,2,120,60.0,1170.45,1,1,0,1,1
49160,13321,4,TCP,0.002,2,120,60.0,1270.23,1,1,0,1,1
2605,13322,4,TCP,0.001,2,120,60.0,1561.83,1,1,0,1,1
1031,13323,4,TCP,0.004,2,120,60.0,473.42,1,1,0,1,1
5440,13324,4,TCP,0.004,2,120,60.0,447.56,1,1,0,1,1
7920,13325,4,TCP,0.005,2,120,60.0,438.76,1,1,0,1,1
8022,13326,4,TCP,0.002,2,120,60.0,998.17,1,1,0,1,1
1056,13327,4,TCP,0.002,2,120,60.0,1002.46,1,1,0,1,1
3889,13328,4,TCP,0.002,2,120,60.0,1024.63,1,1,0,1,1
2035,13329,4,TCP,0.002,2,120,60.0,1025.0,1,1,0,1,1
44443,13330,4,TCP,0.002,2,120,60.0,946.9,1,1,0,1,1
8192,13331,4,TCP,0.002,2,120,60.0,892.98,1,1,0,1,1
10001,13332,4,TCP,0.002,2,120,60.0,1001.74,1,1,0,1,1
255,13333,4,TCP,0.002,2,120,60.0,832.45,1,1,0,1,1
6792,13334,4,TCP,0.002,2,120,60.0,840.96,1,1,0,1,1
6692,13335,4,TCP,0.002,2,120,60.0,853.72,1,1,0,1,1
4279,13336,4,TCP,0.002,2,120,60.0,855.98,1,1,0,1,1
3914,13337,4,TCP,0.002,2,120,60.0,855.72,1,1,0,1,1
1296,13338,4,TCP,0.002,2,120,60.0,862.4,1,1,0,1,1
801,13339,4,TCP,0.002,2,120,60.0,861.87,1,1,0,1,1
5961,13340,4,TCP,0.002,2,120,60.0,876.37,1,1,0,1,1
1068,13341,4,TCP,0.002,2,120,60.0,802.97,1,1,0,1,1
32782,13342,4,TCP,0.003,2,120,60.0,777.01,1,1,0,1,1
7800,13343,4,TCP,0.003,2,120,60.0,792.35,1,1,0,1,1
541,13344,4,TCP,0.002,2,120,60.0,821.77,1,1,0,1,1
407,13345,4,TCP,0.002,2,120,60.0,811.04,1,1,0,1,1
1124,13346,4,TCP,0.002,2,120,60.0,843.67,1,1,0,1,1
2500,13347,4,TCP,0.002,2,120,60.0,995.56,1,1,0,1,1
981,13348,4,TCP,0.002,2,120,60.0,1051.07,1,1,0,1,1
1,13349,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1717,13350,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2366,13351,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1106,13352,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1999,13353,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
512,13877,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1059,14261,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1723,14284,4,TCP,0.032,2,120,60.0,61.74,1,1,0,1,1
993,14285,4,TCP,0.001,2,120,60.0,1507.93,1,1,0,1,1
554,14286,4,TCP,0.003,2,120,60.0,779.39,1,1,0,1,1
8888,14287,4,TCP,0.003,2,120,60.0,750.46,1,1,0,1,1
3306,14288,4,TCP,0.003,2,120,60.0,746.98,1,1,0,1,1
113,14289,4,TCP,0.003,2,120,60.0,746.92,1,1,0,1,1
445,14290,4,TCP,0.001,2,120,60.0,1355.84,1,1,0,1,1
23,14291,4,TCP,0.001,2,120,60.0,1339.61,1,1,0,1,1
80,14292,4,TCP,0.001,2,120,60.0,1347.13,1,1,0,1,1
995,14293,4,TCP,0.001,2,120,60.0,1405.36,1,1,0,1,1
443,14294,4,TCP,0.001,2,120,60.0,1412.22,1,1,0,1,1
3389,14295,4,TCP,0.001,2,120,60.0,1455.6,1,1,0,1,1
8080,14296,4,TCP,0.001,2,120,60.0,1421.32,1,1,0,1,1
25,14297,4,TCP,0.001,2,120,60.0,1414.13,1,1,0,1,1
256,14298,4,TCP,0.001,2,120,60.0,1658.81,1,1,0,1,1
143,14299,4,TCP,0.001,2,120,60.0,1664.08,1,1,0,1,1
587,14300,4,TCP,0.001,2,120,60.0,1665.4,1,1,0,1,1
135,14301,4,TCP,0.001,2,120,60.0,1661.11,1,1,0,1,1
1025,14302,4,TCP,0.001,2,120,60.0,1684.46,1,1,0,1,1
53,14303,4,TCP,0.001,2,120,60.0,1687.51,1,1,0,1,1
22,14304,4,TCP,0.02,4,252,63.0,203.42,2,3,0,1,1
199,14305,4,TCP,0.001,2,120,60.0,1685.81,1,1,0,1,1
1720,14306,4,TCP,0.001,2,120,60.0,1488.4,1,1,0,1,1
139,14307,4,TCP,0.001,2,120,60.0,1542.59,1,1,0,1,1
111,14308,4,TCP,0.001,2,120,60.0,1660.78,1,1,0,1,1
21,14309,4,TCP,0.001,2,120,60.0,1731.04,1,1,0,1,1
110,14310,4,TCP,0.001,2,120,60.0,1770.5,1,1,0,1,1
5900,14311,4,TCP,0.001,2,120,60.0,1777.62,1,1,0,1,1
9929,14312,4,TCP,0.001,2,120,60.0,1713.01,1,1,0,1,1
9594,14313,4,TCP,0.013,2,120,60.0,153.66,1,1,0,1,1
1984,14314,4,TCP,0.013,2,120,60.0,151.73,1,1,0,1,1
10621,14315,4,TCP,0.013,2,120,60.0,150.55,1,1,0,1,1
33354,14316,4,TCP,0.003,2,120,60.0,752.41,1,1,0,1,1
9500,14317,4,TCP,0.002,2,120,60.0,878.66,1,1,0,1,1
10025,14318,4,TCP,0.002,2,120,60.0,942.33,1,1,0,1,1
427,14319,4,TCP,0.002,2,120,60.0,962.22,1,1,0,1,1
24,14320,4,TCP,0.002,2,120,60.0,936.33,1,1,0,1,1
2008,14321,4,TCP,0.002,2,120,60.0,975.65,1,1,0,1,1
563,14322,4,TCP,0.002,2,120,60.0,979.06,1,1,0,1,1
10616,14323,4,TCP,0.002,2,120,60.0,1008.25,1,1,0,1,1
1149,14324,4,TCP,0.002,2,120,60.0,1172.41,1,1,0,1,1
1217,14325,4,TCP,0.002,2,120,60.0,1160.09,1,1,0,1,1
8652,14326,4,TCP,0.002,2,120,60.0,1171.1,1,1,0,1,1
2638,14327,4,TCP,0.002,2,120,60.0,1242.39,1,1,0,1,1
9000,14328,4,TCP,0.002,2,120,60.0,1083.94,1,1,0,1,1
20828,14329,4,TCP,0.002,2,120,60.0,1209.08,1,1,0,1,1
81,14330,4,TCP,0.002,2,120,60.0,1187.35,1,1,0,1,1
541,14331,4,TCP,0.004,2,120,60.0,514.92,1,1,0,1,1
13456,14332,4,TCP,0.004,2,120,60.0,521.23,1,1,0,1,1
23502,14333,4,TCP,0.004,2,120,60.0,530.69,1,1,0,1,1
1145,14334,4,TCP,0.004,2,120,60.0,524.45,1,1,0,1,1
2002,14335,4,TCP,0.002,2,120,60.0,1249.79,1,1,0,1,1
1094,14336,4,TCP,0.002,2,120,60.0,1276.42,1,1,0,1,1
8651,14337,4,TCP,0.001,2,120,60.0,1418.67,1,1,0,1,1
5802,14338,4,TCP,0.001,2,120,60.0,1535.81,1,1,0,1,1
3814,14339,4,TCP,0.001,2,120,60.0,1596.61,1,1,0,1,1
1071,14340,4,TCP,0.001,2,120,60.0,1518.85,1,1,0,1,1
7627,14341,4,TCP,0.001,2,120,60.0,1434.69,1,1,0,1,1
9878,14342,4,TCP,0.001,2,120,60.0,1432.48,1,1,0,1,1
2718,14343,4,TCP,0.001,2,120,60.0,1808.28,1,1,0,1,1
58080,14344,4,TCP,0.001,2,120,60.0,1822.42,1,1,0,1,1
3283,14345,4,TCP,0.001,2,120,60.0,1832.37,1,1,0,1,1
9917,14346,4,TCP,0.001,2,120,60.0,1742.54,1,1,0,1,1
6003,14347,4,TCP,0.001,2,120,60.0,1753.11,1,1,0,1,1
11111,14348,4,TCP,0.001,2,120,60.0,1688.87,1,1,0,1,1
55600,14349,4,TCP,0.001,2,120,60.0,1693.98,1,1,0,1,1
1132,14350,4,TCP,0.001,2,120,60.0,1690.91,1,1,0,1,1
3221,14351,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2107,14925,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
993,15287,4,TCP,0.034,2,120,60.0,58.9,1,1,0,1,1
5900,15288,4,TCP,0.003,2,120,60.0,658.03,1,1,0,1,1
143,15289,4,TCP,0.001,2,120,60.0,2789.69,1,1,0,1,1
554,15290,4,TCP,0.001,2,120,60.0,2088.28,1,1,0,1,1
22,15291,4,TCP,0.005,4,252,63.0,842.53,2,3,0,1,1
256,15292,4,TCP,0.001,2,120,60.0,2376.38,1,1,0,1,1
23,15293,4,TCP,0.001,2,120,60.0,2431.48,1,1,0,1,1
3306,15294,4,TCP,0.001,2,120,60.0,2291.97,1,1,0,1,1
1025,15295,4,TCP,0.001,2,120,60.0,1675.04,1,1,0,1,1
445,15296,4,TCP,0.001,2,120,60.0,1415.32,1,1,0,1,1
3389,15297,4,TCP,0.001,2,120,60.0,1416.76,1,1,0,1,1
135,15298,4,TCP,0.001,2,120,60.0,1568.55,1,1,0,1,1
199,15299,4,TCP,0.001,2,120,60.0,1524.37,1,1,0,1,1
8888,15300,4,TCP,0.001,2,120,60.0,1515.83,1,1,0,1,1
21,15301,4,TCP,0.001,2,120,60.0,1667.38,1,1,0,1,1
587,15302,4,TCP,0.001,2,120,60.0,1737.85,1,1,0,1,1
1720,15303,4,TCP,0.001,2,120,60.0,1747.99,1,1,0,1,1
1723,15304,4,TCP,0.001,2,120,60.0,1716.16,1,1,0,1,1
995,15305,4,TCP,0.001,2,120,60.0,1708.13,1,1,0,1,1
110,15306,4,TCP,0.001,2,120,60.0,1582.16,1,1,0,1,1
53,15307,4,TCP,0.001,2,120,60.0,1526.59,1,1,0,1,1
80,15308,4,TCP,0.001,2,120,60.0,1545.72,1,1,0,1,1
443,15309,4,TCP,0.001,2,120,60.0,1562.71,1,1,0,1,1
113,15310,4,TCP,0.013,2,120,60.0,158.84,1,1,0,1,1
25,15311,4,TCP,0.003,2,120,60.0,600.09,1,1,0,1,1
139,15312,4,TCP,0.003,2,120,60.0,576.58,1,1,0,1,1
111,15313,4,TCP,0.004,2,120,60.0,563.94,1,1,0,1,1
8080,15314,4,TCP,0.002,2,120,60.0,884.41,1,1,0,1,1
19350,15315,4,TCP,0.002,2,120,60.0,904.33,1,1,0,1,1
1600,15316,4,TCP,0.002,2,120,60.0,897.08,1,1,0,1,1
7,15317,4,TCP,0.002,2,120,60.0,887.87,1,1,0,1,1
4045,15318,4,TCP,0.002,2,120,60.0,1031.94,1,1,0,1,1
27355,15319,4,TCP,0.002,2,120,60.0,1030.79,1,1,0,1,1
3005,15320,4,TCP,0.002,2,120,60.0,1060.51,1,1,0,1,1
1192,15321,4,TCP,0.002,2,120,60.0,1033.72,1,1,0,1,1
1755,15322,4,TCP,0.002,2,120,60.0,1038.07,1,1,0,1,1
1095,15323,4,TCP,0.002,2,120,60.0,1010.92,1,1,0,1,1
5904,15324,4,TCP,0.002,2,120,60.0,997.1,1,1,0,1,1
666,15325,4,TCP,0.002,2,120,60.0,975.19,1,1,0,1,1
8194,15326,4,TCP,0.002,2,120,60.0,1279.14,1,1,0,1,1
1521,15327,4,TCP,0.002,2,120,60.0,1052.92,1,1,0,1,1
50389,15328,4,TCP,0.002,2,120,60.0,1100.15,1,1,0,1,1
3372,15329,4,TCP,0.002,2,120,60.0,1085.06,1,1,0,1,1
44501,15330,4,TCP,0.002,2,120,60.0,1018.28,1,1,0,1,1
2030,15331,4,TCP,0.002,2,120,60.0,1006.79,1,1,0,1,1
1301,15332,4,TCP,0.002,2,120,60.0,1002.82,1,1,0,1,1
1091,15333,4,TCP,0.002,2,120,60.0,1002.34,1,1,0,1,1
4567,15334,4,TCP,0.001,2,120,60.0,1816.5,1,1,0,1,1
1070,15335,4,TCP,0.001,2,120,60.0,1754.94,1,1,0,1,1
2035,15336,4,TCP,0.001,2,120,60.0,1692.28,1,1,0,1,1
1031,15337,4,TCP,0.001,2,120,60.0,1699.13,1,1,0,1,1
5431,15338,4,TCP,0.001,2,120,60.0,1689.55,1,1,0,1,1
1024,15339,4,TCP,0.001,2,120,60.0,1902.18,1,1,0,1,1
34572,15340,4,TCP,0.001,2,120,60.0,1506.3,1,1,0,1,1
1066,15341,4,TCP,0.001,2,120,60.0,1506.85,1,1,0,1,1
783,15342,4,TCP,0.001,2,120,60.0,1459.4,1,1,0,1,1
1126,15343,4,TCP,0.001,2,120,60.0,1448.56,1,1,0,1,1
1044,15344,4,TCP,0.001,2,120,60.0,1446.81,1,1,0,1,1
2366,15345,4,TCP,0.001,2,120,60.0,1503.07,1,1,0,1,1
4005,15346,4,TCP,0.001,2,120,60.0,1554.31,1,1,0,1,1
3580,15347,4,TCP,0.001,2,120,60.0,1582.76,1,1,0,1,1
3690,15348,4,TCP,0.001,2,120,60.0,1625.38,1,1,0,1,1
2998,15349,4,TCP,0.001,2,120,60.0,1630.76,1,1,0,1,1
1719,15350,4,TCP,0.001,2,120,60.0,1738.93,1,1,0,1,1
2022,15351,4,TCP,0.001,2,120,60.0,1804.39,1,1,0,1,1
3517,15352,4,TCP,0.001,2,120,60.0,1813.36,1,1,0,1,1
9010,15353,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2222,15354,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1085,15355,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
10629,15939,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
3389,16287,4,TCP,0.001,2,120,60.0,1602.71,1,1,0,1,1
443,16288,4,TCP,0.001,2,120,60.0,2036.07,1,1,0,1,1
135,16289,4,TCP,0.001,2,120,60.0,2119.41,1,1,0,1,1
587,16290,4,TCP,0.001,2,120,60.0,2460.72,1,1,0,1,1
113,16291,4,TCP,0.001,2,120,60.0,1746.54,1,1,0,1,1
22,16292,4,TCP,0.017,4,252,63.0,234.71,2,3,0,1,1
111,16293,4,TCP,0.001,2,120,60.0,1713.36,1,1,0,1,1
5900,16294,4,TCP,0.001,2,120,60.0,1653.58,1,1,0,1,1
445,16295,4,TCP,0.001,2,120,60.0,1607.32,1,1,0,1,1
143,16296,4,TCP,0.001,2,120,60.0,1593.58,1,1,0,1,1
993,16297,4,TCP,0.001,2,120,60.0,1675.38,1,1,0,1,1
139,16298,4,TCP,0.001,2,120,60.0,1515.28,1,1,0,1,1
256,16299,4,TCP,0.001,2,120,60.0,1495.03,1,1,0,1,1
995,16300,4,TCP,0.001,2,120,60.0,1497.7,1,1,0,1,1
21,16301,4,TCP,0.002,2,120,60.0,1302.58,1,1,0,1,1
8080,16302,4,TCP,0.002,2,120,60.0,1253.9,1,1,0,1,1
554,16303,4,TCP,0.001,2,120,60.0,1412.94,1,1,0,1,1
3306,16304,4,TCP,0.013,2,120,60.0,153.3,1,1,0,1,1
80,16305,4,TCP,0.002,2,120,60.0,1051.07,1,1,0,1,1
1723,16306,4,TCP,0.002,2,120,60.0,1202.5,1,1,0,1,1
1720,16307,4,TCP,0.001,2,120,60.0,1480.52,1,1,0,1,1
110,16308,4,TCP,0.001,2,120,60.0,1572.96,1,1,0,1,1
23,16309,4,TCP,0.001,2,120,60.0,1362.45,1,1,0,1,1
53,16310,4,TCP,0.002,2,120,60.0,1327.94,1,1,0,1,1
25,16311,4,TCP,0.002,2,120,60.0,1215.56,1,1,0,1,1
199,16312,4,TCP,0.002,2,120,60.0,1262.39,1,1,0,1,1
8888,16313,4,TCP,0.002,2,120,60.0,1326.26,1,1,0,1,1
1025,16314,4,TCP,0.002,2,120,60.0,1330.68,1,1,0,1,1
15003,16315,4,TCP,0.002,2,120,60.0,1316.48,1,1,0,1,1
5961,16316,4,TCP,0.001,2,120,60.0,1354.75,1,1,0,1,1
5800,16317,4,TCP,0.001,2,120,60.0,1371.36,1,1,0,1,1
38292,16318,4,TCP,0.001,2,120,60.0,1366.89,1,1,0,1,1
3800,16319,4,TCP,0.002,2,120,60.0,1169.31,1,1,0,1,1
407,16320,4,TCP,0.007,2,120,60.0,296.1,1,1,0,1,1
6969,16321,4,TCP,0.007,2,120,60.0,298.03,1,1,0,1,1
1840,16322,4,TCP,0.002,2,120,60.0,925.69,1,1,0,1,1
416,16323,4,TCP,0.002,2,120,60.0,1205.95,1,1,0,1,1
3920,16324,4,TCP,0.001,2,120,60.0,1524.92,1,1,0,1,1
1066,16325,4,TCP,0.001,2,120,60.0,1572.37,1,1,0,1,1
50003,16326,4,TCP,0.001,2,120,60.0,1587.25,1,1,0,1,1
32772,16327,4,TCP,0.001,2,120,60.0,1603.33,1,1,0,1,1
19350,16328,4,TCP,0.001,2,120,60.0,2079.48,1,1,0,1,1
3128,16329,4,TCP,0.001,2,120,60.0,2091.4,1,1,0,1,1
2021,16330,4,TCP,0.001,2,120,60.0,2123.7,1,1,0,1,1
901,16331,4,TCP,0.001,2,120,60.0,2040.03,1,1,0,1,1
2005,16332,4,TCP,0.001,2,120,60.0,1991.6,1,1,0,1,1
56737,16333,4,TCP,0.001,2,120,60.0,1956.3,1,1,0,1,1
10010,16334,4,TCP,0.001,2,120,60.0,1759.72,1,1,0,1,1
27353,16335,4,TCP,0.001,2,120,60.0,1731.04,1,1,0,1,1
668,16336,4,TCP,0.001,2,120,60.0,1336.62,1,1,0,1,1
1461,16337,4,TCP,0.002,2,120,60.0,1292.15,1,1,0,1,1
1117,16338,4,TCP,0.002,2,120,60.0,1320.42,1,1,0,1,1
2811,16339,4,TCP,0.002,2,120,60.0,1327.73,1,1,0,1,1
1091,16340,4,TCP,0.002,2,120,60.0,1322.92,1,1,0,1,1
3784,16341,4,TCP,0.002,2,120,60.0,1291.95,1,1,0,1,1
3880,16342,4,TCP,0.002,2,120,60.0,1292.74,1,1,0,1,1
3551,16343,4,TCP,0.001,2,120,60.0,1632.02,1,1,0,1,1
8011,16344,4,TCP,0.001,2,120,60.0,1631.39,1,1,0,1,1
1002,16345,4,TCP,0.001,2,120,60.0,1638.08,1,1,0,1,1
18988,16346,4,TCP,0.001,2,120,60.0,1583.65,1,1,0,1,1
1974,16347,4,TCP,0.001,2,120,60.0,1668.38,1,1,0,1,1
1998,16348,4,TCP,0.001,2,120,60.0,1717.22,1,1,0,1,1
646,16349,4,TCP,0.001,2,120,60.0,1728.54,1,1,0,1,1
1700,16350,4,TCP,0.001,2,120,60.0,1754.94,1,1,0,1,1
3323,16351,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
55055,16352,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
9009,16353,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
10002,16354,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
3301,16355,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
89,16356,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
911,16357,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
53,17287,4,TCP,0.028,2,120,60.0,71.48,1,1,0,1,1
443,17288,4,TCP,0.001,2,120,60.0,2780.45,1,1,0,1,1
21,17289,4,TCP,0.001,2,120,60.0,3015.32,1,1,0,1,1
143,17290,4,TCP,0.001,2,120,60.0,3114.97,1,1,0,1,1
139,17291,4,TCP,0.001,2,120,60.0,1634.57,1,1,0,1,1
3306,17292,4,TCP,0.007,2,120,60.0,298.97,1,1,0,1,1
80,17293,4,TCP,0.007,2,120,60.0,298.53,1,1,0,1,1
995,17294,4,TCP,0.007,2,120,60.0,298.75,1,1,0,1,1
8080,17295,4,TCP,0.007,2,120,60.0,298.81,1,1,0,1,1
135,17296,4,TCP,0.007,2,120,60.0,300.14,1,1,0,1,1
8888,17297,4,TCP,0.007,2,120,60.0,302.19,1,1,0,1,1
1025,17298,4,TCP,0.007,2,120,60.0,302.48,1,1,0,1,1
25,17299,4,TCP,0.001,2,120,60.0,1440.85,1,1,0,1,1
1723,17300,4,TCP,0.001,2,120,60.0,1341.53,1,1,0,1,1
111,17301,4,TCP,0.001,2,120,60.0,1359.8,1,1,0,1,1
199,17302,4,TCP,0.001,2,120,60.0,1378.35,1,1,0,1,1
587,17303,4,TCP,0.001,2,120,60.0,1409.61,1,1,0,1,1
3389,17304,4,TCP,0.001,2,120,60.0,1452.07,1,1,0,1,1
445,17305,4,TCP,0.001,2,120,60.0,1531.33,1,1,0,1,1
110,17306,4,TCP,0.001,2,120,60.0,1593.58,1,1,0,1,1
554,17307,4,TCP,0.001,2,120,60.0,1631.71,1,1,0,1,1
22,17308,4,TCP,0.007,4,252,63.0,583.78,2,3,0,1,1
23,17309,4,TCP,0.005,2,120,60.0,379.03,1,1,0,1,1
1720,17310,4,TCP,0.005,2,120,60.0,382.78,1,1,0,1,1
5900,17311,4,TCP,0.005,2,120,60.0,382.8,1,1,0,1,1
113,17312,4,TCP,0.005,2,120,60.0,382.83,1,1,0,1,1
256,17313,4,TCP,0.005,2,120,60.0,383.02,1,1,0,1,1
993,17314,4,TCP,0.005,2,120,60.0,380.73,1,1,0,1,1
38292,17315,4,TCP,0.001,2,120,60.0,1779.13,1,1,0,1,1
3052,17316,4,TCP,0.001,2,120,60.0,1817.68,1,1,0,1,1
88,17317,4,TCP,0.001,2,120,60.0,2697.3,1,1,0,1,1
1056,17318,4,TCP,0.001,2,120,60.0,2811.2,1,1,0,1,1
20005,17319,4,TCP,0.001,2,120,60.0,2914.74,1,1,0,1,1
9535,17320,4,TCP,0.002,2,120,60.0,935.29,1,1,0,1,1
3372,17321,4,TCP,0.002,2,120,60.0,936.54,1,1,0,1,1
10010,17322,4,TCP,0.002,2,120,60.0,925.38,1,1,0,1,1
3914,17323,4,TCP,0.002,2,120,60.0,883.01,1,1,0,1,1
9050,17324,4,TCP,0.003,2,120,60.0,698.29,1,1,0,1,1
4006,17325,4,TCP,0.003,2,120,60.0,685.46,1,1,0,1,1
54328,17326,4,TCP,0.003,2,120,60.0,670.82,1,1,0,1,1
6567,17327,4,TCP,0.003,2,120,60.0,665.02,1,1,0,1,1
2968,17328,4,TCP,0.003,2,120,60.0,757.71,1,1,0,1,1
1192,17329,4,TCP,0.003,2,120,60.0,761.56,1,1,0,1,1
545,17330,4,TCP,0.003,2,120,60.0,798.84,1,1,0,1,1
85,17331,4,TCP,0.002,2,120,60.0,877.29,1,1,0,1,1
2106,17332,4,TCP,0.002,2,120,60.0,892.31,1,1,0,1,1
6565,17333,4,TCP,0.002,2,120,60.0,856.59,1,1,0,1,1
465,17334,4,TCP,0.002,2,120,60.0,908.05,1,1,0,1,1
3905,17335,4,TCP,0.002,2,120,60.0,1179.33,1,1,0,1,1
1755,17336,4,TCP,0.002,2,120,60.0,1160.09,1,1,0,1,1
32780,17337,4,TCP,0.002,2,120,60.0,1219.45,1,1,0,1,1
9290,17338,4,TCP,0.001,2,120,60.0,1381.52,1,1,0,1,1
3517,17339,4,TCP,0.001,2,120,60.0,1436.65,1,1,0,1,1
3011,17340,4,TCP,0.002,2,120,60.0,1217.68,1,1,0,1,1
7496,17341,4,TCP,0.002,2,120,60.0,1167.68,1,1,0,1,1
1030,17342,4,TCP,0.002,2,120,60.0,1144.42,1,1,0,1,1
19350,17343,4,TCP,0.002,2,120,60.0,1126.9,1,1,0,1,1
1075,17344,4,TCP,0.002,2,120,60.0,914.59,1,1,0,1,1
1082,17345,4,TCP,0.002,2,120,60.0,969.89,1,1,0,1,1
2160,17346,4,TCP,0.002,2,120,60.0,1059.97,1,1,0,1,1
10621,17347,4,TCP,0.001,2,120,60.0,1545.72,1,1,0,1,1
6112,17348,4,TCP,0.001,2,120,60.0,1640.96,1,1,0,1,1
1046,17349,4,TCP,0.001,2,120,60.0,1679.74,1,1,0,1,1
5903,17350,4,TCP,0.001,2,120,60.0,1682.1,1,1,0,1,1
481,17351,4,TCP,0.001,2,120,60.0,1703.62,1,1,0,1,1
56737,17352,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
3300,17353,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6346,17354,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
49155,17355,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2126,17356,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2179,17960,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
554,18287,4,TCP,0.035,2,120,60.0,57.59,1,1,0,1,1
22,18288,4,TCP,0.004,4,252,63.0,1093.69,2,3,0,1,1
1025,18289,4,TCP,0.0,2,120,60.0,4173.44,1,1,0,1,1
1720,18290,4,TCP,0.001,2,120,60.0,1402.54,1,1,0,1,1
445,18291,4,TCP,0.001,2,120,60.0,1399.27,1,1,0,1,1
80,18292,4,TCP,0.001,2,120,60.0,1461.43,1,1,0,1,1
443,18293,4,TCP,0.001,2,120,60.0,1626.96,1,1,0,1,1
21,18294,4,TCP,0.001,2,120,60.0,1997.76,1,1,0,1,1
53,18295,4,TCP,0.001,2,120,60.0,2042.02,1,1,0,1,1
1723,18296,4,TCP,0.001,2,120,60.0,2033.11,1,1,0,1,1
25,18297,4,TCP,0.001,2,120,60.0,1554.31,1,1,0,1,1
23,18298,4,TCP,0.001,2,120,60.0,1578.88,1,1,0,1,1
3389,18299,4,TCP,0.001,2,120,60.0,1585.75,1,1,0,1,1
256,18300,4,TCP,0.001,2,120,60.0,1615.99,1,1,0,1,1
139,18301,4,TCP,0.001,2,120,60.0,1574.14,1,1,0,1,1
199,18302,4,TCP,0.001,2,120,60.0,1583.35,1,1,0,1,1
3306,18303,4,TCP,0.001,2,120,60.0,1561.54,1,1,0,1,1
995,18304,4,TCP,0.001,2,120,60.0,1747.26,1,1,0,1,1
8888,18305,4,TCP,0.001,2,120,60.0,1680.07,1,1,0,1,1
993,18306,4,TCP,0.001,2,120,60.0,1648.06,1,1,0,1,1
135,18307,4,TCP,0.001,2,120,60.0,1634.57,1,1,0,1,1
110,18308,4,TCP,0.001,2,120,60.0,1632.98,1,1,0,1,1
111,18309,4,TCP,0.001,2,120,60.0,1637.12,1,1,0,1,1
8080,18310,4,TCP,0.001,2,120,60.0,1636.16,1,1,0,1,1
587,18311,4,TCP,0.001,2,120,60.0,1613.19,1,1,0,1,1
5900,18312,4,TCP,0.001,2,120,60.0,1670.7,1,1,0,1,1
113,18313,4,TCP,0.001,2,120,60.0,1678.06,1,1,0,1,1
143,18314,4,TCP,0.001,2,120,60.0,1683.11,1,1,0,1,1
1494,18315,4,TCP,0.001,2,120,60.0,1698.44,1,1,0,1,1
163,18316,4,TCP,0.001,2,120,60.0,1718.27,1,1,0,1,1
33354,18317,4,TCP,0.01,2,120,60.0,208.82,1,1,0,1,1
801,18318,4,TCP,0.01,2,120,60.0,207.33,1,1,0,1,1
9000,18319,4,TCP,0.01,2,120,60.0,208.21,1,1,0,1,1
5030,18320,4,TCP,0.001,2,120,60.0,1681.76,1,1,0,1,1
